"ид_события","ид_канала_данных","дата","время","тревожное","значение_датчика"
3441319442,3077,"2026-08-01","08:15:56",false,Движения нет
3441319548,3077,"2026-08-01","08:16:06",false,Обнаружено движение
3441319564,3077,"2026-08-01","08:16:08",false,Движения нет
3441320490,3077,"2026-08-01","08:17:16",false,Обнаружено движение
3441320509,3077,"2026-08-01","08:17:18",false,Движения нет
3441320574,3077,"2026-08-01","08:17:26",false,Обнаружено движение
3441320589,3077,"2026-08-01","08:17:28",false,Движения нет
3441320627,3073,"2026-08-01","08:17:33",false,Обнаружено движение
3441320662,3073,"2026-08-01","08:17:37",false,Движения нет
3441320754,3073,"2026-08-01","08:17:50",false,Обнаружено движение
3441320791,3073,"2026-08-01","08:17:55",false,Движения нет
3441320792,3077,"2026-08-01","08:17:55",false,Обнаружено движение
3441320808,3077,"2026-08-01","08:17:57",false,Движения нет
3441320855,3077,"2026-08-01","08:18:04",false,Обнаружено движение
3441320895,3077,"2026-08-01","08:18:09",false,Движения нет
3441320986,3077,"2026-08-01","08:18:23",false,Обнаружено движение
3441321007,3077,"2026-08-01","08:18:25",false,Движения нет
3441321937,3077,"2026-08-01","08:20:02",false,Обнаружено движение
3441321959,3077,"2026-08-01","08:20:05",false,Движения нет
3441321975,3077,"2026-08-01","08:20:07",false,Обнаружено движение
3441321996,3077,"2026-08-01","08:20:10",false,Движения нет
3441322920,3077,"2026-08-01","08:22:35",false,Обнаружено движение
3441322938,3077,"2026-08-01","08:22:38",false,Движения нет
3441322987,3077,"2026-08-01","08:22:43",false,Обнаружено движение
3441322997,3077,"2026-08-01","08:22:45",false,Движения нет
3441323045,3077,"2026-08-01","08:22:51",false,Обнаружено движение
3441323060,3077,"2026-08-01","08:22:53",false,Движения нет
3441323160,3077,"2026-08-01","08:23:04",false,Обнаружено движение
3441323181,3077,"2026-08-01","08:23:08",false,Движения нет
3441323304,3077,"2026-08-01","08:23:16",false,Обнаружено движение
3441323368,3077,"2026-08-01","08:23:25",false,Движения нет
3441323553,3077,"2026-08-01","08:23:46",false,Обнаружено движение
3441323568,3077,"2026-08-01","08:23:49",false,Движения нет
3441323596,3077,"2026-08-01","08:23:51",false,Обнаружено движение
3441323623,3077,"2026-08-01","08:23:53",false,Движения нет
3441323631,3077,"2026-08-01","08:23:54",false,Обнаружено движение
3441323649,3077,"2026-08-01","08:23:56",false,Движения нет
3441323660,3077,"2026-08-01","08:23:58",false,Обнаружено движение
3441323683,3077,"2026-08-01","08:24:00",false,Движения нет
3441323724,3082,"2026-08-01","08:24:04",false,Обнаружено движение
3441323762,3082,"2026-08-01","08:24:09",false,Движения нет
3441323790,3082,"2026-08-01","08:24:11",false,Обнаружено движение
3441323830,3082,"2026-08-01","08:24:15",false,Движения нет
3441323938,3073,"2026-08-01","08:24:30",false,Обнаружено движение
3441323982,3073,"2026-08-01","08:24:34",false,Движения нет
3441324636,3073,"2026-08-01","08:25:17",false,Обнаружено движение
3441324660,3073,"2026-08-01","08:25:22",false,Движения нет
3441325108,3073,"2026-08-01","08:26:17",false,Обнаружено движение
3441325140,3073,"2026-08-01","08:26:22",false,Движения нет
3441325250,3073,"2026-08-01","08:26:31",false,Обнаружено движение
3441325291,3073,"2026-08-01","08:26:35",false,Движения нет
3441325389,3073,"2026-08-01","08:26:52",false,Обнаружено движение
3441325411,3073,"2026-08-01","08:26:56",false,Движения нет
3441326199,3073,"2026-08-01","08:28:39",false,Обнаружено движение
3441326221,3073,"2026-08-01","08:28:44",false,Движения нет
3441326391,3073,"2026-08-01","08:29:05",false,Обнаружено движение
3441326430,3073,"2026-08-01","08:29:09",false,Движения нет
3441326594,3073,"2026-08-01","08:29:35",false,Обнаружено движение
3441326640,3073,"2026-08-01","08:29:39",false,Движения нет
3441326754,3073,"2026-08-01","08:29:57",false,Обнаружено движение
3441326785,3073,"2026-08-01","08:30:01",false,Движения нет
3441327285,3073,"2026-08-01","08:31:05",false,Обнаружено движение
3441327314,3073,"2026-08-01","08:31:09",false,Движения нет
3441327713,3082,"2026-08-01","08:32:13",false,Обнаружено движение
3441327743,3082,"2026-08-01","08:32:18",false,Движения нет
3441327781,3084,"2026-08-01","08:32:23",false,Обнаружено движение
3441327819,3082,"2026-08-01","08:32:28",false,Обнаружено движение
3441327828,3084,"2026-08-01","08:32:29",false,Движения нет
3441327850,3082,"2026-08-01","08:32:32",false,Движения нет
3441327892,3082,"2026-08-01","08:32:38",false,Обнаружено движение
3441327916,3084,"2026-08-01","08:32:41",false,Обнаружено движение
3441327924,3082,"2026-08-01","08:32:42",false,Движения нет
3441327950,3084,"2026-08-01","08:32:46",false,Движения нет
3441328302,3084,"2026-08-01","08:32:58",false,Обнаружено движение
3441328344,3084,"2026-08-01","08:33:04",false,Движения нет
3441331153,3084,"2026-08-01","08:39:54",false,Обнаружено движение
3441331214,3084,"2026-08-01","08:40:01",false,Движения нет
3441331238,3084,"2026-08-01","08:40:06",false,Обнаружено движение
3441331264,3084,"2026-08-01","08:40:10",false,Движения нет
3441331427,3084,"2026-08-01","08:40:35",false,Обнаружено движение
3441331456,3084,"2026-08-01","08:40:39",false,Движения нет
3441331619,3084,"2026-08-01","08:40:49",false,Обнаружено движение
3441331784,3084,"2026-08-01","08:40:54",false,Движения нет
3441331807,3082,"2026-08-01","08:40:55",false,Обнаружено движение
3441331866,3082,"2026-08-01","08:40:58",false,Движения нет
3441332165,3082,"2026-08-01","08:41:30",false,Обнаружено движение
3441332192,3084,"2026-08-01","08:41:34",false,Обнаружено движение
3441332196,3082,"2026-08-01","08:41:35",false,Движения нет
3441332235,3084,"2026-08-01","08:41:41",false,Движения нет
3441332253,3082,"2026-08-01","08:41:45",false,Обнаружено движение
3441332283,3082,"2026-08-01","08:41:49",false,Движения нет
3441332294,3073,"2026-08-01","08:41:51",false,Обнаружено движение
3441332319,3073,"2026-08-01","08:41:56",false,Движения нет
3441332685,3073,"2026-08-01","08:42:42",false,Обнаружено движение
3441332709,3073,"2026-08-01","08:42:47",false,Движения нет
3441333148,3073,"2026-08-01","08:43:48",false,Обнаружено движение
3441333162,3073,"2026-08-01","08:43:52",false,Движения нет
3441333485,3073,"2026-08-01","08:44:49",false,Обнаружено движение
3441333531,3073,"2026-08-01","08:44:54",false,Движения нет
3441334339,3073,"2026-08-01","08:46:49",false,Обнаружено движение
3441334368,3073,"2026-08-01","08:46:53",false,Движения нет
3441334451,3073,"2026-08-01","08:47:08",false,Обнаружено движение
3441334477,3073,"2026-08-01","08:47:13",false,Движения нет
3441334487,3073,"2026-08-01","08:47:15",false,Обнаружено движение
3441334513,3073,"2026-08-01","08:47:20",false,Движения нет
3441334540,3077,"2026-08-01","08:47:25",false,Обнаружено движение
3441334577,3077,"2026-08-01","08:47:30",false,Движения нет
3441334718,3077,"2026-08-01","08:47:51",false,Обнаружено движение
3441334726,3077,"2026-08-01","08:47:53",false,Движения нет
3441334788,3077,"2026-08-01","08:47:56",false,Обнаружено движение
3441334801,3077,"2026-08-01","08:47:58",false,Движения нет
3441334828,3082,"2026-08-01","08:48:03",false,Обнаружено движение
3441334888,3082,"2026-08-01","08:48:07",false,Движения нет
3441334982,3084,"2026-08-01","08:48:17",false,Обнаружено движение
3441335006,3084,"2026-08-01","08:48:21",false,Движения нет
3441335007,3086,"2026-08-01","08:48:21",false,Норма
3441336769,3086,"2026-08-01","08:52:18",false,Не замкнут
3441336780,3082,"2026-08-01","08:52:21",false,Обнаружено движение
3441336784,3086,"2026-08-01","08:52:22",false,Норма
3441336795,3082,"2026-08-01","08:52:26",false,Движения нет
3441336798,3077,"2026-08-01","08:52:28",false,Обнаружено движение
3441336832,3077,"2026-08-01","08:52:35",false,Движения нет
3441336840,3082,"2026-08-01","08:52:37",false,Обнаружено движение
3441336858,3084,"2026-08-01","08:52:40",false,Обнаружено движение
3441336859,3086,"2026-08-01","08:52:40",false,Не замкнут
3441336863,3082,"2026-08-01","08:52:41",false,Движения нет
3441336891,3084,"2026-08-01","08:52:45",false,Движения нет
3441336892,3086,"2026-08-01","08:52:45",false,Норма
3441338878,3086,"2026-08-01","08:57:46",false,Не замкнут
3441338886,3084,"2026-08-01","08:57:47",false,Обнаружено движение
3441338921,3084,"2026-08-01","08:57:52",false,Движения нет
3441338929,3084,"2026-08-01","08:57:53",false,Обнаружено движение
3441338939,3082,"2026-08-01","08:57:55",false,Обнаружено движение
3441338940,3084,"2026-08-01","08:57:55",false,Движения нет
3441338964,3082,"2026-08-01","08:58:00",false,Движения нет
3441339016,3077,"2026-08-01","08:58:06",false,Обнаружено движение
3441339029,3077,"2026-08-01","08:58:08",false,Движения нет
3441339061,3077,"2026-08-01","08:58:14",false,Обнаружено движение
3441339086,3077,"2026-08-01","08:58:17",false,Движения нет
3441339386,3077,"2026-08-01","08:58:45",false,Обнаружено движение
3441339394,3077,"2026-08-01","08:58:47",false,Движения нет
3441339671,3077,"2026-08-01","08:59:24",false,Обнаружено движение
3441339678,3077,"2026-08-01","08:59:26",false,Движения нет
3441339736,3073,"2026-08-01","08:59:35",false,Обнаружено движение
3441339769,3073,"2026-08-01","08:59:39",false,Движения нет
3441339903,3073,"2026-08-01","09:00:02",false,Обнаружено движение
3441339946,3073,"2026-08-01","09:00:06",false,Движения нет
3441339961,3073,"2026-08-01","09:00:13",false,Обнаружено движение
3441339991,3073,"2026-08-01","09:00:17",false,Движения нет
3441340051,3073,"2026-08-01","09:00:33",false,Обнаружено движение
3441340079,3073,"2026-08-01","09:00:37",false,Движения нет
3441342887,3073,"2026-08-01","09:07:55",false,Обнаружено движение
3441342912,3073,"2026-08-01","09:08:01",false,Движения нет
3441342936,3073,"2026-08-01","09:08:05",false,Обнаружено движение
3441342953,3073,"2026-08-01","09:08:10",false,Движения нет
3441342963,3073,"2026-08-01","09:08:11",false,Обнаружено движение
3441343008,3073,"2026-08-01","09:08:22",false,Движения нет
3441343038,3073,"2026-08-01","09:08:29",false,Обнаружено движение
3441343057,3073,"2026-08-01","09:08:33",false,Движения нет
3441343084,3077,"2026-08-01","09:08:36",false,Обнаружено движение
3441343093,3077,"2026-08-01","09:08:39",false,Движения нет
3441343131,3077,"2026-08-01","09:08:47",false,Обнаружено движение
3441343179,3077,"2026-08-01","09:08:51",false,Движения нет
3441343197,3073,"2026-08-01","09:08:54",false,Обнаружено движение
3441343249,3073,"2026-08-01","09:08:58",false,Движения нет
3441344403,3073,"2026-08-01","09:11:33",false,Обнаружено движение
3441344425,3073,"2026-08-01","09:11:37",false,Движения нет
3441344441,3077,"2026-08-01","09:11:40",false,Обнаружено движение
3441344458,3077,"2026-08-01","09:11:44",false,Движения нет
3441344541,3077,"2026-08-01","09:11:59",false,Обнаружено движение
3441344552,3077,"2026-08-01","09:12:01",false,Движения нет
3441344596,3082,"2026-08-01","09:12:07",false,Обнаружено движение
